;title;date;description;price;keys;path
629;Proximo Scz Y Portales;2023-02-26;PROXIMO SCZ. Y PORTALES, 196.50 m2, 3 dormitorios, parqueo. Ref. Huascar Uriona 77496847, WhatsApp 77466777;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/proximo-scz-y-portales/1982996
630;60 000 $us Consultorio;2023-02-26;60.000 $us. Consultorio médico en venta con garaje calle Ecuador y Oquendo 77338883;;Cochabamba -  Venta -  Oficina;/anuncio/inmuebles/60-000-us-consultorio/1982997
631;San Martin Y Bolivar;2023-02-26;SAN MARTIN Y BOLIVAR, 63.81 m2, baño privado. Ref. Daniel Guzmán 78404414, Whatsapp 77466777;;Cochabamba -  Venta -  Oficina;/anuncio/inmuebles/san-martin-y-bolivar/1982998
632;Ayacucho Y General Acha;2023-02-26;AYACUCHO Y GENERAL ACHA, $us. 55.000, amplia, 70.64 m2, hall, 3 consultorios, baño. Ref. Fernando Villena 77404400 Whatsapp 77466777;;Cochabamba -  Venta -  Oficina;/anuncio/inmuebles/ayacucho-y-general-acha/1982999
633;Edificio Los Tiempos Ii;2023-02-26;EDIFICIO LOS TIEMPOS II, 200.24 m2, 3 baños, 3 cocinetas. Ref. Jherald Campos 62994740, Whatsapp 77466777;;Cochabamba -  Venta -  Oficina;/anuncio/inmuebles/edificio-los-tiempos-ii/1983000
634;Edificio Torre Norte Plaza;2023-02-26;EDIFICIO TORRE NORTE, Plaza 4 de noviembre, amplias oficinas desde 98.47 m2, precio de avalúo. Ref. Jherald Campos 62994740, Whatsapp 77466777;;Cochabamba -  Venta -  Oficina;/anuncio/inmuebles/edificio-torre-norte-plaza/1983001
635;HeroÍnas Y San Martin;2023-02-26;HEROÍNAS Y SAN MARTIN, desde 78 m2. Ref. Kevin Valdivia 77404090, Whatsapp 77466777;;Cochabamba -  Venta -  Oficina;/anuncio/inmuebles/heroinas-y-san-martin/1983002
636;Salamanca Y Antezana 78;2023-02-26;SALAMANCA Y ANTEZANA, 78.34 m2, baño, cocineta, sala de reuniones. Ref. Mariela Ávila 77407401. WhatsApp 77466777;;Cochabamba -  Venta -  Oficina;/anuncio/inmuebles/salamanca-y-antezana-78/1983003
637;Torre Industrial El Prado;2023-02-26;TORRE INDUSTRIAL, El Prado, 2 Oficinas, 140.59 y 115 m2, $us 114.700 y 140.600. Ref. Sergio Bayá 75989000, Whatsapp 77466777;;Cochabamba -  Venta -  Oficina;/anuncio/inmuebles/torre-industrial-el-prado/1983004
638;Sobre Avenida Uyuni Local;2023-02-26;SOBRE AVENIDA UYUNI, local comercial, 81 m2, $us. 79.900, salida a la avenida, 77920222, 4585659;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/sobre-avenida-uyuni-local/1983005
639;Sobre Calle Tarija Local;2023-02-26;SOBRE CALLE TARIJA Local Comercial, $us. 75.000, 98 m2, con vista a la calle, 65752958;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/sobre-calle-tarija-local/1983006
640;Muyurina Sobre Av Aniceto;2023-02-26;MUYURINA, Sobre Av. Aniceto Arce, 88 m2, baño, $us.95.000.- Ref. Claudia Agreda 77407711, Whatsapp 77466777;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/muyurina-sobre-av-aniceto/1983007
641;Cliza Con Salón De;2023-02-26;CLIZA, con Salón de Eventos, 523 m2. Ref. Daniel Marín 77955800, Whatsapp 77466777;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/cliza-con-salon-de/1983008
642;Av CircunvalaciÓn 2 Locales;2023-02-26;AV. CIRCUNVALACIÓN, 2 Locales comerciales, 839 m2, 2 parqueos, 2 depósitos. Ref. Janeth Quisbert 76400077, WhatsApp 77466777;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/av-circunvalacion-2-locales/1983009
643;Av Salamanca Edificio Magnus;2023-02-26;AV. SALAMANCA, Edificio Magnus, 534 m2, ideal para restaurantes, oficinas. Ref. Katia Rojas 78309204, Whatsapp 77466777;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/av-salamanca-edificio-magnus/1983010
644;PrÓximo AmÉrica Y Beijing;2023-02-26;PRÓXIMO AMÉRICA Y BEIJING, 100 m2, PB, vista a la calle. Ref. Katia Rojas 78309204, Whatsapp 77466777;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/proximo-america-y-beijing/1983011
645;Av Villarroel 77 M2;2023-02-26;AV. VILLARROEL, 77 m2, vista a la calle. Ref. Katia Rojas 78309204, Whatsapp 77466777;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/av-villarroel-77-m2/1983012
646;Ayacucho Casi Mexico 45;2023-02-26;AYACUCHO CASI MEXICO, 45.27 m2. Baño privado, deposito. Ref. Melissa Rodríguez 77991599, Whatsapp 77466777;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/ayacucho-casi-mexico-45/1983013
647;Brisas Del Sur Jaihuayco;2023-02-26;BRISAS DEL SUR, JAIHUAYCO, 8.45 m2, 1er. Piso. Ref. Miguel Villena 69415918, Whatsapp 77466777;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/brisas-del-sur-jaihuayco/1983014
648;Torre Industrial El Prado;2023-02-26;TORRE INDUSTRIAL, EL PRADO, 298 m2, Planta baja. Ref. Sergio Bayá 75989000, Whatsapp 77466777;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/torre-industrial-el-prado/1983015
649;Hupermall Primer Piso 105;2023-02-26;HUPERMALL, primer piso, 105 m2, deposito, baño privado. Ref. Huascar Uriona 77496847, WhatsApp 77466777;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/hupermall-primer-piso-105/1983016
650;Circunvalacion Km 8 Lote;2023-02-26;CIRCUNVALACION KM 8 Lote amurallado, 280 m2, servicios en puerta, $us. 38.000.-, 79788738, 62643065;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/circunvalacion-km-8-lote/1983017
651;Avenida Tunari Country Club;2023-02-26;AVENIDA TUNARI (COUNTRY CLUB) Lote amurallado, 600 m2, 20 m. de frente, $us. 100.000.-, 79788738, 62643065;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/avenida-tunari-country-club/1983018
652;Colcapirhua Hermosa Propiedad Amurallada;2023-02-26;COLCAPIRHUA Hermosa Propiedad amurallada, 3.100 m2, servicios en puerta, $us. 79.- por m2, 79788738, 62643065;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/colcapirhua-hermosa-propiedad-amurallada/1983019
653;America Central Lote Para;2023-02-26;AMERICA CENTRAL lote para edificio de más de 10 pisos 1.503 m2 70360176 77970901;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/america-central-lote-para/1983020
654;Circunvalacion Lindo Lote Para;2023-02-26;CIRCUNVALACION lindo lote para edificio 8 pisos 622 m2 850 $us x m2 70360176 77970901;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/circunvalacion-lindo-lote-para/1983021
655;Sarcobamba Zona Norte Lote;2023-02-26;SARCOBAMBA zona norte lote 1.620 m2 36 metros de frente para edificio o condominio 70360176 77970901;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/sarcobamba-zona-norte-lote/1983022
656;Angostura Inmediaciones Vendo 7;2023-02-26;ANGOSTURA INMEDIACIONES vendo 7 hectáreas urbanas con construcción comercial 70360176 77970901;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/angostura-inmediaciones-vendo-7/1983023
657;Circunvalacion Potosi Inmediaciones Lote;2023-02-26;CIRCUNVALACION POTOSI INMEDIACIONES lote en esquina 353 m2 70360176 77970901;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/circunvalacion-potosi-inmediaciones-lote/1983024
658;Temporal Lote Amurallado 370;2023-02-26;TEMPORAL lote amurallado 370 m2 negociable 128.000 $us negociable 70360176 77970901;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/temporal-lote-amurallado-370/1983025
659;Tiquipaya Por Autocine Lote;2023-02-26;TIQUIPAYA por autocine lote amurallado 1.537 m2 70360176 77970901;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/tiquipaya-por-autocine-lote/1983026
660;Libertador Lote 697 M2;2023-02-26;LIBERTADOR lote 697 m2 frente 20 metros para edificio 70360176 77970901;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/libertador-lote-697-m2/1983027
661;Trojes Vendo Lote Para;2023-02-26;TROJES vendo lote para condominio o casas 4.300 m2 70360176 77970901;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/trojes-vendo-lote-para/1983028
662;Tadeo Haenke Juan Pablo;2023-02-26;TADEO HAENKE JUAN PABLO, lote 435 m2, 29 frente, esquina, $us. 109.000, 77920222;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/tadeo-haenke-juan-pablo/1983029
663;Bella Vista Circunvalación Este;2023-02-26;BELLA VISTA Circunvalación Este Km 5, lotes de 220 m2, $us. 69.000, servicios, 77901623;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/bella-vista-circunvalacion-este/1983030
664;$us 85 000 Lote;2023-02-26;$us. 85.000, lote en venta 400 m2, Circunvalación este km 7, servicios, 23x17 frente, 77920222;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/us-85-000-lote/1983031
665;$us 67 000 Complejo;2023-02-26;$us. 67.000 Complejo El Carmen, Sirpita, Lote en venta, 336 m2, 15 frente, todos los servicios, 74362762;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/us-67-000-complejo/1983032
666;Av EcolÓgica Linde 960;2023-02-26;AV. ECOLÓGICA LINDE, 960 m2, lote en venta, 19 frente, asfalto, todos los servicios, 65752958;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/av-ecologica-linde-960/1983033
667;$us 66 000 Tadeo;2023-02-26;$Us. 66.000 Tadeo Haenke Av.Sexta, lote en venta, 225 m2, frente 14, 65752958;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/us-66-000-tadeo/1983034
668;Sobre Av CircunvalaciÓn Linde;2023-02-26;SOBRE AV. CIRCUNVALACIÓN, LINDE, lote 508 m2, esquina, $us. 228.000, 24x21 frente, 65752958;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/sobre-av-circunvalacion-linde/1983035
669;49 000 Lote Km;2023-02-26;49.000 lote, km 7 Av. Villazon, 300 m2, servicios instalados, 12 frente, 65752958;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/49-000-lote-km/1983036
670;$us 59 000 Lote;2023-02-26;$us. 59.000, lote Circunvalación este km 6, 312 m2, frente 12, servicios, 67446999;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/us-59-000-lote/1983037
671;Av Sexta Final Villavicencio;2023-02-26;AV. SEXTA-Final Villavicencio, 205 m2, lote $us. 55.000, 10 frente, servicios, 65752958-4584826;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/av-sexta-final-villavicencio/1983038
672;Circunvalacion Av Segunda Lote;2023-02-26;CIRCUNVALACION AV.SEGUNDA, lote 567 m2, 30 de frente, $us. 169.000, 65752958;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/circunvalacion-av-segunda-lote/1983039
673;Sobre Av Kanarancho Tiquipaya;2023-02-26;SOBRE AV. KANARANCHO Tiquipaya, lote 491 m2, esquina, frente 25x19, $us. 219.000, sobre asfalto, 65752958;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/sobre-av-kanarancho-tiquipaya/1983040
674;974 M2 Chiquicollo El;2023-02-26;974 m2, Chiquicollo - El Manantial lote, 20 frente, $us. 199.000, 65306764, 4584826;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/974-m2-chiquicollo-el/1983041
675;79 000 $us Blanco;2023-02-26;79.000 $us. Blanco Galindo km 5 pasos avenida lote 205 m2, frente 8, 67446999 – 79733322;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/79-000-us-blanco/1983042
676;D Orbigny Final Lote;2023-02-26;d’ORBIGNY FINAL, lote 250 m2, 10m frente, $us. 69.500, servicios, calle empedrada 74362762, 4584826;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/d-orbigny-final-lote/1983043
677;Plaza Sucre Inmediaciones Lote;2023-02-26;PLAZA SUCRE inmediaciones lote de 930 metros y 28 de frente para edificio 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/plaza-sucre-inmediaciones-lote/1983044
678;Tiquipaya Lote Sobre Avenida;2023-02-26;TIQUIPAYA lote sobre avenida de 4350 metros amplio frente 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/tiquipaya-lote-sobre-avenida/1983045
679;Passo 10 Hectáreas Sobre;2023-02-26;PASSO 10 hectáreas sobre avenida con todos los servicios 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/passo-10-hectareas-sobre/1983046
680;Angostura Lindo Terreno De;2023-02-26;ANGOSTURA lindo terreno de 7 hectáreas amurallado con documentación en orden zona urbana 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/angostura-lindo-terreno-de/1983047
681;America Este Lindo Terreno;2023-02-26;AMERICA este lindo terreno para edificio 1500 metros 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/america-este-lindo-terreno/1983048
682;America Cerca Libertador Bonito;2023-02-26;AMERICA Cerca Libertador bonito lote de 623 metros y 15 de frente para edificio. 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/america-cerca-libertador-bonito/1983049
683;Bosque Sud Y Norte;2023-02-26;BOSQUE SUD Y NORTE lotes de 1000, 1700 y 1300 metros. 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/bosque-sud-y-norte/1983050
684;Punata 10 000 Metros;2023-02-26;PUNATA 10.000 metros de terreno amplio frente. 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/punata-10-000-metros/1983051
685;Av Reducto Lote 1600;2023-02-26;AV. REDUCTO lote 1600 metros. 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/av-reducto-lote-1600/1983052
686;Reducto Lindo Lote De;2023-02-26;REDUCTO lindo lote de 9000 metros, 90 metros de frente. 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/reducto-lindo-lote-de/1983053
687;D Orbigny Lotes De;2023-02-26;d’ORBIGNY Lotes de 357 metros. 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/d-orbigny-lotes-de/1983054
688;Blanco Galindo Y Peru;2023-02-26;BLANCO GALINDO Y PERU lote 400 metros. 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/blanco-galindo-y-peru/1983055
689;El Paso Lote 300;2023-02-26;EL PASO lote 300 y 280 metros, sobre avenida. 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/el-paso-lote-300/1983056
690;Sombrero De Chola Bonito;2023-02-26;SOMBRERO DE CHOLA bonito lote de 1000 metros frente. 30 metros 79790790;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/sombrero-de-chola-bonito/1983057
691;Proximo Blanco Galindo Km;2023-02-26;PROXIMO BLANCO GALINDO KM 9, 680.40 m2, Frente: 14.4 m. Ref. Carmen Fuentes 69416468 Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/proximo-blanco-galindo-km/1983058
692;Quillacollo Av German Busch;2023-02-26;QUILLACOLLO, Av. German Busch, 395.90 m2, 2 frentes de 17 m. Ref. Claudia Agreda 77407711, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/quillacollo-av-german-busch/1983059
693;Villazon Km 11 Terreno;2023-02-26;VILLAZON KM 11, terreno económico, 300 m2. Ref. Christian Pérez 75918003, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/villazon-km-11-terreno/1983060
694;Kanarrancho 3 486 M2;2023-02-26;KANARRANCHO, 3.486 m2, tres frentes. Ref. Christian Pérez 75918003, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/kanarrancho-3-486-m2/1983061
695;Proximo Reducto 992 M2;2023-02-26;PROXIMO REDUCTO, 992 m2, frente: 21 m. Ref. Daniel Guzmán 78404414, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/proximo-reducto-992-m2/1983062
696;Quillacollo Lado Complejo Manaco;2023-02-26;QUILLACOLLO, Lado Complejo Manaco, amurallado, 1357.5 m2, Frente 18 m. Ref. Daniel Marín 77955800, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/quillacollo-lado-complejo-manaco/1983063
697;Zona Esmeralda Altura Km;2023-02-26;ZONA ESMERALDA, altura Km. 7 Túnel Abra, forma regular, 300 m2. Ref. Daniel Marín 77955800 Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/zona-esmeralda-altura-km/1983064
698;Colcapirhua Capacachi Sud Amurallado;2023-02-26;COLCAPIRHUA, Capacachi Sud, amurallado en esquina, 434.76 m2. Ref. Daniel Marín 77955800, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/colcapirhua-capacachi-sud-amurallado/1983065
699;Sumunpaya Final Av Dorbigny;2023-02-26;SUMUNPAYA, Final Av. Dorbigny, 985 m2. Ref. Denisse Poppe 77955458, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/sumunpaya-final-av-dorbigny/1983066
700;A Una Cuadra Av;2023-02-26;A UNA CUADRA AV. ECOLOGICA, de oferta lote, 1416.13 m2. Ref. Elizabeth Terán 62722607, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/una-cuadra-av/1983067
701;Colcapirhua 48 000 $us;2023-02-26;COLCAPIRHUA, 48.000 $us, en urbanización, 297.89 m2. Ref. Elizabeth Terán 62722607, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/colcapirhua-48-000-us/1983068
702;Zona Entre Rios A;2023-02-26;ZONA ENTRE RIOS, a 5 min. de plaza principal Sacaba, Lote económico 285,61 m2. Ref. Janeth Quisbert 76400077, WhatsApp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/zona-entre-rios/1983069
703;Blanco Galindo Km 6;2023-02-26;BLANCO GALINDO KM 6.5, superficie 3.700 m2, frente 100 m2, Precio de avalúo. Ref. José Bayá 77960400 Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/blanco-galindo-km-6/1983070
704;Collpapampa Sipe Sipe 7;2023-02-26;COLLPAPAMPA SIPE SIPE, 7 terrenos desde 352.50 m2. Ref. Carlos Zegarra 77407788, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/collpapampa-sipe-sipe-7/1983071
705;Zona Illataco Terreno Con;2023-02-26;ZONA ILLATACO, terreno con casa de campo, 1.252 m2. Ref. Carlos Zegarra 77407788, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/zona-illataco-terreno-con/1983072
706;Sacaba Zona Molle Molle;2023-02-26;SACABA, Zona Molle Molle, en esquina, dos frentes, superficie: 624.55 m2. Ref. Karina Arévalo 76400383, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/sacaba-zona-molle-molle/1983073
707;Condebamba 740 50 M2;2023-02-26;CONDEBAMBA, 740.50 m2, frente: 16.04 m. Ref. Karina Arévalo 76400383, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/condebamba-740-50-m2/1983074
708;Huayllani Chimboco 3 Cuadras;2023-02-26;HUAYLLANI, CHIMBOCO, 3 cuadras al norte de Villazon, 2 terrenos regulares de 420.51 y 857.81 m2. Ref. Karina Arévalo 76400383, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/huayllani-chimboco-3-cuadras/1983075
709;Ruben Dario 676 37;2023-02-26;RUBEN DARIO, 676.37 m2. Ref. Luis Cuba 77998000 Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/ruben-dario-676-37/1983076
710;Collpapampa 7 290 69;2023-02-26;COLLPAPAMPA, 7.290,69 amurallado. Ref. Luis Cuba 77998000 Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/collpapampa-7-290-69/1983077
711;Huayllani Amurallado 250 M2;2023-02-26;HUAYLLANI, amurallado, 250 m2. Ref. Luis Rodríguez 77429678 Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/huayllani-amurallado-250-m2/1983078
712;Chilimarca 400 M2 Frente;2023-02-26;CHILIMARCA, 400 m2, Frente: 12.61 m. sobre avenida, próximo Av. Chilimarca. Ref. Luis Rodríguez 77429678 Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/chilimarca-400-m2-frente/1983079
713;Collpapampa Amurallado 1537 M2;2023-02-26;COLLPAPAMPA, amurallado, 1537 m2, frente: 35.80 m. Ref. Luis Rodríguez 77429678 Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/collpapampa-amurallado-1537-m2/1983080
714;Melchor Perez En Esquina;2023-02-26;MELCHOR PEREZ, en esquina, ideal para proyectos, 498.40 m2. Ref. Mariela Ávila 77407401. WhatsApp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/melchor-perez-en-esquina/1983081
715;Valle Hermoso Zona Alalay;2023-02-26;VALLE HERMOSO, zona alalay sud, en esquina, amurallado, forma regular, 377.61 m2. Ref. Melissa Rodríguez 77991599, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/valle-hermoso-zona-alalay/1983082
716;Santiaguilla Próximo Ecológica 1006;2023-02-26;SANTIAGUILLA, Próximo Ecológica, 1006.74 m2. Ref. Raúl Gutiérrez 77440040, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/santiaguilla-proximo-ecologica-1006/1983083
717;4 Esquinas Proximo Reducto;2023-02-26;4 ESQUINAS, PROXIMO REDUCTO, 2 amplios terrenos, 4527.81 m2 y 3.334 m2. Ref. Raúl Gutiérrez 77440040, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/4-esquinas-proximo-reducto/1983084
718;PrÓximo Laguna Alalay Sup;2023-02-26;PRÓXIMO LAGUNA ALALAY, Sup. 515 m2, frente 14,26 metros. Ref. Ruddy Delgado 76400733, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/proximo-laguna-alalay-sup/1983085
719;Pairumani Ideal Inversionistas 87;2023-02-26;PAIRUMANI, Ideal inversionistas. 87.714 m2, $us 23 el m2, solo interesados. Ref. Sergio Bayá 75989000, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/pairumani-ideal-inversionistas-87/1983086
720;Zona El Paso Terreno;2023-02-26;ZONA EL PASO, terreno altamente comercial ideal para inversionistas y con categoría urbana, 19.127 m2, frente: 214 m sobre camino a El Paso. Ref. Sergio Bayá 75989000, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/zona-el-paso-terreno/1983087
721;Av Chilimarca Frente Complejo;2023-02-26;AV. CHILIMARCA, frente complejo BANCO BISA, 2096.12 m2, documentación en orden, financiamiento bancario. Ref. Sergio Bayá 75989000 Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/av-chilimarca-frente-complejo/1983088
722;Tolata En Urbanización Terrenos;2023-02-26;TOLATA, en urbanización, terrenos desde $us. 18.500, documentación en orden. Ref. Sergio Bayá 75989000 Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/tolata-en-urbanizacion-terrenos/1983089
723;Carretera Valle Alto Km;2023-02-26;CARRETERA VALLE ALTO KM 30, se acepta permutas, 9500 m2, ideal para cualquier tipo de negocio. Ref. Huascar Uriona 77496847, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/carretera-valle-alto-km/1983090
724;Punata 2943 M2 Documentación;2023-02-26;PUNATA 2943 m2, documentación saneada. Ref. Huascar Uriona 77496847, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/punata-2943-m2-documentacion/1983091
725;Av Kyllmann Próximo Aeropuerto;2023-02-26;AV. KYLLMANN, próximo aeropuerto, 3458 m2, salida a dos calles, 31 m. frente, apto negocios comerciales. Ref. Huascar Uriona 77496847, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/av-kyllmann-proximo-aeropuerto/1983092
726;6 De Agosto 2451;2023-02-26;6 DE AGOSTO, 2451 m2, 2 frentes, 42 y 40 m, para cualquier tipo negocio, Ref. Huascar Uriona 77496847, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/6-de-agosto-2451/1983093
727;La Floresta Tiquipaya Urbano;2023-02-26;LA FLORESTA TIQUIPAYA, urbano, 4133 m2, en esquina, frente 82 m. Ref. Huascar Uriona 77496847, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/la-floresta-tiquipaya-urbano/1983094
728;Proximo Laguna Angostura 3622;2023-02-26;PROXIMO LAGUNA ANGOSTURA, 3622 m2, frente 28 m, servicios básicos. Ref. Huascar Uriona 77496847, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/proximo-laguna-angostura-3622/1983095
729;Av Chacancalle Prolongación Villavicencio;2023-02-26;AV. CHACANCALLE, Prolongación Villavicencio, 1164.51 m2, Frente: 16.99 m. Ref. Huascar Uriona 77496847, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/av-chacancalle-prolongacion-villavicencio/1983096
730;Quintanilla Amurallado 1 502;2023-02-26;QUINTANILLA, amurallado, 1.502 m2, frente: 15 m. Ref. Huascar Uriona 77496847, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/quintanilla-amurallado-1-502/1983097
731;Proximo Simon Lopez Y;2023-02-26;PROXIMO SIMON LOPEZ Y MELCHOR PEREZ 370.35 m2, frente: 18 m. Ref. Huascar Uriona 77496847, Whatsapp 77466777;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/proximo-simon-lopez-y/1983098
732;Granja Avicola Próximo Cliza;2023-02-26;GRANJA AVICOLA próximo Cliza, 16.800 m2 terreno, 4 naves galpón, vivienda, 2 dormitorios. Ref. Daniel Marín 77955800, Whatsapp 77466777;;Cochabamba -  Venta -  Depósitos Galpones;/anuncio/inmuebles/granja-avicola-proximo-cliza/1983099
733;Colcapirhua Km 8 Blanco;2023-02-26;COLCAPIRHUA, KM 8 BLANCO GALINDO, doble galpón, 1011.59 m2 terreno. Ref. Daniel Marín 77955800, Whatsapp 77466777;;Cochabamba -  Venta -  Depósitos Galpones;/anuncio/inmuebles/colcapirhua-km-8-blanco/1983100
